ano,links,nome,paragrafos_resgatados,indice,paragrafos_tratados_sw
2022,https://www.correiodopovo.com.br/not%C3%ADcias/pol%C3%ADcia/prf-afasta-agentes-ligados-%C3%A0-morte-de-homem-por-asfixia-em-sergipe-1.829249,esquizofrenia,"['Genivaldo tinha esquizofrenia há 20 anos e estava afastado do trabalho, de acordo com a família. Ele foi abordado e algemado por dois agentes da PRF enquanto conduzia uma motocicleta na BR-101, em Umbaúba, na tarde da última quarta-feira (25).']",132,['genivaldo tinha esquizofrenia há anos afastado trabalho acordo família abordado algemado agentes prf conduzia motocicleta umbaúba última']
2022,https://www.correiodopovo.com.br/not%C3%ADcias/pol%C3%ADcia/homem-morre-asfixiado-por-g%C3%A1s-em-abordagem-da-prf-em-sergipe-1.828832,esquizofrenia,"['Vítima de 38 anos tinha esquizofrenia e estava agitada. Além de algemada, ela é colocada dentro da viatura e obrigada a inalar gás', 'Na gravação, é possível ouvir os gritos do homem dentro da viatura. Segundo familiares, Genivaldo de Jesus Santos tinha esquizofrenia há 20 anos e estava afastado do trabalho. Ele chegou a ser levado ao hospital da região pelos policiais, mas não resistiu.']",133,"['vítima anos tinha esquizofrenia agitada algemada colocada viatura inalar gás', 'gravação ouvir gritos homem viatura familiares genivaldo jesus santos tinha esquizofrenia há anos afastado trabalho chegou levado hospital região policiais resistiu']"
2022,https://www.correiodopovo.com.br/not%C3%ADcias/pol%C3%ADtica/compra-de-viagra-tem-como-contrapartida-capacita%C3%A7%C3%A3o-para-produzir-o-rem%C3%A9dio-diz-marinha-1.814089,esquizofrenia,"['""A negociação atende aos Termos de Execução Descentralizada (TED) nº 31/2019 e nº 03/2021, daquele ministério, que prezam pelo desenvolvimento da indústria farmacêutica nacional por meio da transferência de tecnologia dos fabricantes privados para os laboratórios oficiais do governo federal, entre eles o Laboratório Farmacêutico da Marinha"", diz o braço da Defesa. Desde 2009 o Laboratório da Marinha mantém outras parcerias com o Ministério da Saúde para desenvolvimento e produção de medicamentos de alto valor agregado, reduzindo o custo dos tratamentos de esquizofrenia, esclerose lateral amiotrófica e artrite reumatóide.']",134,['negociação atende termos execução descentralizada ted nº nº ministério prezam desenvolvimento indústria farmacêutica nacional transferência tecnologia fabricantes privados laboratórios oficiais governo federal laboratório farmacêutico marinha braço defesa laboratório marinha mantém parcerias ministério saúde desenvolvimento produção medicamentos alto agregado reduzindo custo tratamentos esquizofrenia esclerose lateral amiotrófica artrite reumatóide']
2022,https://www.correiodopovo.com.br/arteagenda/mundo-da-m%C3%BAsica-pop-reflete-transtornos-da-sa%C3%BAde-mental-1.765097,esquizofrenia,"[""Janis Joplin a uma ovedose de droga fatal, em 1970; ao suicídio de Kurt Cobain do grupo Nirvana, em 1994; e à longa luta com a esquizofrenia de Brian Wilson, o criador dos 'Beach Boys'.""]",135,['janis joplin ovedose droga fatal suicídio kurt cobain nirvana longa luta esquizofrenia brian wilson criador beach boys']
2022,https://www.correiodopovo.com.br/arteagenda/orquestra-formada-por-m%C3%BAsicos-com-doen%C3%A7as-mentais-luta-contra-estigmas-1.759565,esquizofrenia,"['Me2 é uma orquestra de músicos não auditados, metade dos quais vive com uma doença mental diagnosticada, como ansiedade, depressão, transtorno bipolar, esquizofrenia ou transtorno de estresse pós-traumático, entre outros. O diretor musical e maestro Ronald Braunstein, que vive com transtorno bipolar, e a diretora executiva Caroline Whiddon formaram a Me2 em setembro de 2011, meses após Braunstein ser demitido pela Vermont Youth Orchestra Association. ""Decidi que não queria mais ser suscetível ao estigma e à discriminação em minha área"", ele disse em comunicado. ""Naquele momento, decidi que as únicas pessoas com quem eu queria trabalhar eram pessoas como eu - pessoas que viviam com doenças mentais e aquelas que me apoiariam mesmo que eu não estivesse tendo um bom dia.""']",136,['orquestra músicos auditados metade vive doença mental diagnosticada ansiedade depressão transtorno bipolar esquizofrenia transtorno estresse diretor musical maestro ronald braunstein vive transtorno bipolar diretora executiva caroline whiddon formaram setembro braunstein demitido vermont youth orchestra association decidi queria suscetível estigma discriminação disse comunicado decidi únicas pessoas queria trabalhar eram pessoas pessoas viviam doenças mentais apoiariam estivesse tendo dia']
2009,https://www.correiodopovo.com.br/blogs/cinecp/mulher-invis%C3%ADvel-em-dvd-1.282718,esquizofrenico,"['E por mais que o amigo Carlos (Vladimir Brichita, que nasceu para fazer papel de canalha) tenta devolver Pedro à realidade, que este não aceita. Ao mesmo tempo, uma vizinha, Vitória (Maria Manoela), nutre uma paixão platônica pelo vizinho esquizofrênico. Aliás, são excelentes as cenas em que Pedro dança numa danceteria, passeia pela rua ou vai ao cinema achando estar acompanhado de Amanda.']",137,['amigo carlos vladimir brichita nasceu papel canalha tenta devolver pedro realidade aceita vizinha vitória maria manoela nutre paixão platônica vizinho esquizofrênico aliás excelentes cenas pedro dança danceteria passeia rua cinema achando acompanhado amanda']
2010,https://www.correiodopovo.com.br/not%C3%ADcias/geral/mulher-que-acordou-no-iml-morre-em-alagoas-1.31198,esquizofrenico,"['Segundo ele, nesse processo há um comprometimento de origem neurológica, no qual os batimentos cardíacos e respiratório persistem, mas não são percebidos. Isso pode ocorrer devido a um surto psicótico ou esquizofrênico, ao alcoolismo e até mesmo a um Acidente Vascular Cerebral.']",138,['processo há comprometimento origem neurológica batimentos cardíacos respiratório persistem percebidos ocorrer devido surto psicótico esquizofrênico alcoolismo acidente vascular cerebral']
2011,https://www.correiodopovo.com.br/blogs/cinecp/imperd%C3%ADvel-e-divertido-1.284205,esquizofrenico,"['Agora o baiano desvincula totalmente sua imagem do violento policial ao interpretar o esquizofrênico ou seria malandro Marcelo Nascimento da Rocha em VIPS, de Bráulio Mantovani e Toniko Melo. Baseado no livro Vips – Histórias Reais de um Mentiroso, de Mariana Caltabiano, conta a vida do rapaz que se faz passar por Henrique Constantino, filho do dono da empresa aérea Gol, Nenê Constantino. Ele não encarnou, no entanto, só o ricaço. Também passou por guitarrista do Engenheiros do Hawaii, olheiro da Seleção Brasileira e até líder do PCC durante rebelião no presídio de Bangu.', 'O auge de sua performance, porém, foi a transformação no herdeiro da empresa aérea em 2001. Marcelo passou quatro dias na pele de Henrique no carnaval de Recife. Ficou num resort para ricaços, fez amizades com atores e atrizes globais e chegou a dar entrevista para o programa Amaury Jr e apareceu na capa de revista de celebridades. Ele ficou tão convicto de ser Henrique, que mesmo desmascarado, continuou a acreditar em sua farsa, mostrando nítidos sinais de esquizofrênia.']",139,"['baiano desvincula totalmente imagem violento policial interpretar esquizofrênico malandro marcelo nascimento rocha vips bráulio mantovani toniko melo baseado livro vips histórias reais mentiroso mariana caltabiano conta vida rapaz passar henrique constantino filho dono empresa aérea gol nenê constantino encarnou entanto ricaço passou guitarrista engenheiros hawaii olheiro seleção brasileira líder pcc durante rebelião presídio bangu', 'auge performance transformação herdeiro empresa aérea marcelo passou dias pele henrique carnaval recife ficou resort ricaços amizades atores atrizes globais chegou entrevista programa amaury jr apareceu capa revista celebridades ficou convicto henrique desmascarado continuou acreditar farsa mostrando nítidos sinais esquizofrênia']"
2012,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/noruegu%C3%AAs-que-matou-77-pode-ser-internado-em-hosp%C3%ADcio-1.86803,esquizofrenico,"['Uma segunda avaliação psiquiátrica de Breivik está em curso, após a primeira ter concluído que ele é um esquizofrênico paranoico. A avaliação inicial foi amplamente criticada na Noruega. Alguns especialistas questionaram se uma pessoa que sofre de uma doença mental grave seria capaz de conduzir uma matança ampla e que exigiu uma preparação meticulosa.']",140,['avaliação psiquiátrica breivik curso concluído esquizofrênico paranoico avaliação inicial amplamente criticada noruega especialistas questionaram pessoa sofre doença mental grave capaz conduzir matança ampla exigiu preparação meticulosa']
2012,https://www.correiodopovo.com.br/arteagenda/xanadu-se-despede-de-porto-alegre-neste-domingo-1.93197,esquizofrenico,"['Segundo o diretor Falabella, ""Xanadu"" é um musical esquizofrênico. É uma miscelânea de Grécia Antiga com anos 80, que não pode ser conceituada. Na história, os deuses da mitologia grega descem à Terra para ajudar os humanos. Entre eles, Clio (Danielle Winits) – uma semideusa que adota o nome de Kira quando se disfarça como terrena –, que vem ajudar Sonny Malone (Danilo Timm), um artista incompreendido que pretende abrir uma casa noturna diferente de tudo que havia sido feito até então. Para isso, ela conta com a ajuda de Danny Mc Guire (Miguel Falabella, que também interpreta Zeus).']",141,['diretor falabella xanadu musical esquizofrênico miscelânea grécia antiga anos conceituada história deuses mitologia grega descem terra ajudar humanos clio danielle winits semideusa adota nome kira disfarça terrena ajudar sonny malone danilo timm artista incompreendido pretende abrir casa noturna diferente havia sido feito conta ajuda danny mc guire miguel falabella interpreta zeus']
2012,https://www.correiodopovo.com.br/blogs/pitlane/o-desequil%C3%ADbrio-sem-fim-quase-vira-com%C3%A9dia-na-mclaren-em-2012-1.290468,esquizofrenico,"['Mais esquizofrênico ainda é que, a agora principal aposta da equipe, no pêndulo interminável de 2012, quer muito sair da McLaren! Hamilton não esconde o desagrado com o carro e sonda o mercado, apesar da porta da Red Bull ter se fechado. Para completar, o carro mais bonito do ano, já que não empregou o nariz com desnível como as demais equipes, sofre uma modificação para incorporar um bico mais alto e, a partir daí, só andou para trás.']",142,['esquizofrênico principal aposta equipe pêndulo interminável sair mclaren hamilton esconde desagrado carro sonda mercado apesar porta red bull fechado completar carro bonito ano empregou nariz desnível equipes sofre modificação incorporar bico alto daí andou trás']
2012,https://www.correiodopovo.com.br/arteagenda/valente-%C3%A9-um-dos-destaques-dos-cinemas-de-porto-alegre-1.96815,esquizofrenico,"['O novo filme do cineasta gaúcho Carlos Gerbase, ""Menos Que Nada"", entra em cartaz. Este drama psicológico gira em torno de uma jovem psiquiatra (Branca Messina), que resolve fazer um estudo de caso sobre um esquizofrênico (Felipe Kannenberg) internado em um manicômio. Ela começa a procurar as pessoas que fizeram parte do passado do paciente para tentar desvendar como ele chegou a tal ponto.']",143,['filme cineasta gaúcho carlos gerbase entra cartaz drama psicológico gira torno jovem psiquiatra branca messina resolve estudo caso esquizofrênico felipe kannenberg internado manicômio começa procurar pessoas fizeram passado paciente desvendar chegou']
2013,https://www.correiodopovo.com.br/blogs/juremirmachado/dilma-furiosa-na-onu-e-psb-fervendo-no-rs-1.550,esquizofrenico,[],144,[]
2014,https://www.correiodopovo.com.br/esportes/imagens-do-topless-de-esquiadora-do-l%C3%ADbano-causam-pol%C3%AAmica-1.136545,esquizofrenico,"['O Líbano é considerado um dos países mais abertos do mundo árabe em relação à liberdade de vestimenta e ao consumo de álcool, mas grande parte da sociedade ainda é profundamente conservadora. Chamoun, que já competiu nos Jogos Olímpicos de Vancouver (CAN) de 2010, recebeu também mensagens de apoio através das redes sociais. ""Você tem o direito de fazer o que quiser. O Líbano não é um país conservador, é um país esquizofrênico"", dizia uma delas.']",145,['líbano considerado países abertos mundo árabe liberdade vestimenta consumo álcool sociedade profundamente conservadora chamoun competiu jogos olímpicos vancouver can recebeu mensagens redes sociais direito quiser líbano país conservador país esquizofrênico dizia delas']
2014,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/falso-int%C3%A9rprete-do-funeral-de-mandela-aparece-em-comercial-1.142852,esquizofrenico,"['homenagem a Nelson Mandela em dezembro, foi contratado para fazer propaganda de um aplicativo lançado pela empresa israelense Livelens, onde faz piada de si mesmo. Na cerimônia ao ex-chefe de Estado sul-africano, Thamsanqa Jantjie provocou indignação ao fingir ser intérprete de linguagem de sinais. Ele se justificou dizendo ser esquizofrênico.', 'De acordo com a NBC, o comercial foi filmado em fevereiro quando Thamsanqa Jantjie deixou o hospital psiquiátrico onde permaneceu internado por mais de um mês. ""Decidimos que o cara que fez o pior espetáculo do mundo seria a melhor pessoa"" para promover o aplicativo que permite compartilhar vídeos, explicou Max Bluvband, diretor da empresa à NBC. ""Finalmente, um homem esquizofrênico ganhou dinheiro para fazer uma bela campanha. Nós vemos isso como uma espécie de história triste com um final feliz"", disse o gerente de marketing da Livelens.']",146,"['homenagem nelson mandela dezembro contratado propaganda aplicativo lançado empresa israelense livelens piada si cerimônia thamsanqa jantjie provocou indignação fingir intérprete linguagem sinais justificou dizendo esquizofrênico', 'acordo nbc comercial filmado fevereiro thamsanqa jantjie deixou hospital psiquiátrico permaneceu internado decidimos cara pior espetáculo mundo melhor pessoa promover aplicativo permite compartilhar vídeos explicou max bluvband diretor empresa nbc finalmente homem esquizofrênico ganhou dinheiro bela campanha vemos espécie história triste feliz disse gerente marketing livelens']"
